timestamp,open,high,low,close,volume
2023-10-30,2.877,2.9999,1.9,2.309,191009780.4
2023-11-06,2.3098,4.84,2.223,4.6191,181251148.7
2023-11-13,4.6192,7.42,4.21,6.7966,209602805.2
2023-11-20,6.7989,7.0543,5.003,5.4366,93735303.7
2023-11-27,5.4376,9.3158,5.131,8.5899,80540302.7
2023-12-04,8.5895,11.5,8.01,9.8297,95696529.4
2023-12-11,9.8265,14.8977,8.663,12.709,91783028.0
2023-12-18,12.7104,15.2747,10.9548,14.1393,59948953.3
2023-12-25,14.1393,14.74,11.4,11.8794,34475555.1
2024-01-01,11.8794,17.2987,9.36,14.3116,68516585.2
2024-01-08,14.32,19.9,12.4928,18.0582,63386750.1
2024-01-15,18.0583,20.3963,16.3576,16.8627,30936987.7
2024-01-22,16.8593,17.6316,13.87,17.0247,27674210.7
2024-01-29,17.0252,18.5381,15.6,17.3668,22970815.6
2024-02-05,17.3618,21.1415,17.0471,19.378,22059713.1
2024-02-12,19.3751,20.038,17.6112,18.6722,20217182.8
2024-02-19,18.6722,19.1616,15.8,16.7512,17222930.0
2024-02-26,16.75,18.2442,15.0,16.39,23473200.7
2024-03-04,16.39,17.71,14.12,16.05,33103412.5
2024-03-11,16.05,18.5,13.01,14.19,40510715.8
2024-03-18,14.19,15.4,11.53,13.65,30377094.6
2024-03-25,13.66,15.53,13.42,14.32,20915318.2
2024-04-01,14.31,14.49,11.36,12.22,16943387.1
2024-04-08,12.21,12.88,7.28,10.57,51905104.9
2024-04-15,10.57,12.44,9.2,11.53,45675333.9
2024-04-22,11.52,12.26,9.89,10.05,18736527.3
2024-04-29,10.05,10.82,8.92,10.24,21476259.67
2024-05-06,10.25,10.69,8.98,9.14,14275361.19
2024-05-13,9.14,9.86,8.0,8.82,16117909.97
2024-05-20,8.83,10.34,8.52,9.32,21544084.67
2024-05-27,9.32,11.96,9.08,11.77,38481033.04
2024-06-03,11.78,11.78,8.75,9.06,21716152.63
2024-06-10,9.07,9.35,8.83,9.05,2158818.33
