timestamp,open,high,low,close,volume
2024-03-16 12:30:00,0.007322,0.0268,0.007322,0.023299,6046158857.0
2024-03-16 13:00:00,0.023299,0.025454,0.022,0.023756,2475123783.0
2024-03-16 13:30:00,0.023764,0.029444,0.0235,0.026873,4166959298.0
2024-03-16 14:00:00,0.02687,0.02773,0.024572,0.026272,2583261143.0
2024-03-16 14:30:00,0.026263,0.026615,0.021353,0.022627,2884062472.0
2024-03-16 15:00:00,0.022621,0.023499,0.020522,0.02175,2447195139.0
2024-03-16 15:30:00,0.021754,0.0241,0.0217,0.023266,1583831740.0
2024-03-16 16:00:00,0.023283,0.024526,0.0225,0.022628,1344957231.0
2024-03-16 16:30:00,0.022637,0.023716,0.0222,0.02293,893775704.0
2024-03-16 17:00:00,0.02293,0.0231,0.02053,0.020876,1210628303.0
2024-03-16 17:30:00,0.020877,0.021249,0.017488,0.018128,3380012823.0
2024-03-16 18:00:00,0.01814,0.019509,0.017797,0.018642,2118183024.0
2024-03-16 18:30:00,0.018647,0.019083,0.016249,0.017231,2255548431.0
2024-03-16 19:00:00,0.01725,0.01975,0.017232,0.018874,1880976658.0
2024-03-16 19:30:00,0.018866,0.021,0.018718,0.019542,1606100355.0
2024-03-16 20:00:00,0.019542,0.020302,0.018657,0.020141,961294660.0
2024-03-16 20:30:00,0.02014,0.021699,0.020086,0.021416,1109476028.0
2024-03-16 21:00:00,0.021424,0.021725,0.01878,0.019057,1140038212.0
2024-03-16 21:30:00,0.019065,0.0206,0.018802,0.018944,956365404.0
2024-03-16 22:00:00,0.018943,0.01975,0.017703,0.019586,1192197490.0
2024-03-16 22:30:00,0.019593,0.0204,0.018936,0.019343,894532587.0
2024-03-16 23:00:00,0.019339,0.01996,0.017726,0.019205,1133468025.0
2024-03-16 23:30:00,0.019208,0.02089,0.0191,0.02079,1171613385.0
2024-03-17 00:00:00,0.020772,0.023719,0.020501,0.023011,2068981085.0
2024-03-17 00:30:00,0.023009,0.023045,0.020236,0.020688,1501042087.0
2024-03-17 01:00:00,0.020689,0.02185,0.020689,0.021083,865042041.0
2024-03-17 01:30:00,0.021082,0.0226,0.021,0.022572,673505661.0
2024-03-17 02:00:00,0.022571,0.023896,0.021817,0.023869,881944431.0
2024-03-17 02:30:00,0.023864,0.0248,0.023,0.023309,1500080312.0
2024-03-17 03:00:00,0.023318,0.024459,0.02315,0.023299,837118020.0
2024-03-17 03:30:00,0.023299,0.023509,0.0215,0.02216,967915268.0
2024-03-17 04:00:00,0.02216,0.02221,0.020023,0.021256,1190690337.0
2024-03-17 04:30:00,0.021244,0.021675,0.020666,0.02105,528592075.0
2024-03-17 05:00:00,0.021058,0.0221,0.02045,0.020991,821180116.0
2024-03-17 05:30:00,0.020991,0.021,0.019388,0.020204,1071496307.0
2024-03-17 06:00:00,0.02021,0.020221,0.018007,0.01882,1866586592.0
2024-03-17 06:30:00,0.01882,0.01948,0.018081,0.018449,1135681959.0
2024-03-17 07:00:00,0.018433,0.020017,0.018412,0.019416,1459441687.0
2024-03-17 07:30:00,0.019415,0.020887,0.019297,0.02044,1272812218.0
2024-03-17 08:00:00,0.020401,0.020824,0.019191,0.019915,829084854.0
2024-03-17 08:30:00,0.019911,0.02054,0.0192,0.019245,778298792.0
2024-03-17 09:00:00,0.019246,0.019595,0.0188,0.01944,772598471.0
2024-03-17 09:30:00,0.019442,0.0195,0.016994,0.017272,1687770225.0
2024-03-17 10:00:00,0.017254,0.018653,0.01704,0.018328,1647619541.0
2024-03-17 10:30:00,0.01833,0.018784,0.017405,0.01791,916893559.0
2024-03-17 11:00:00,0.017913,0.01845,0.01711,0.017834,1319460798.0
2024-03-17 11:30:00,0.017826,0.0181,0.016703,0.016941,1073230354.0
2024-03-17 12:00:00,0.016943,0.0172,0.015512,0.016618,2876265790.0
2024-03-17 12:30:00,0.016617,0.016699,0.01481,0.0152,2661494769.0
2024-03-17 13:00:00,0.0152,0.01618,0.015157,0.015739,1627590220.0
2024-03-17 13:30:00,0.01573,0.01634,0.015631,0.016253,1044492255.0
2024-03-17 14:00:00,0.01626,0.016933,0.015989,0.016453,1211687674.0
2024-03-17 14:30:00,0.016454,0.016831,0.015315,0.0161,1192402668.0
2024-03-17 15:00:00,0.0161,0.016382,0.015608,0.016081,640357933.0
2024-03-17 15:30:00,0.016071,0.017866,0.015974,0.017209,1850869246.0
2024-03-17 16:00:00,0.017221,0.0186,0.01716,0.017711,1852880336.0
2024-03-17 16:30:00,0.017717,0.01781,0.016487,0.016804,835482165.0
2024-03-17 17:00:00,0.016812,0.017679,0.01657,0.017599,713742379.0
2024-03-17 17:30:00,0.017601,0.01841,0.017132,0.018235,822544235.0
2024-03-17 18:00:00,0.018236,0.018274,0.017499,0.017638,609737147.0
2024-03-17 18:30:00,0.017638,0.018178,0.017307,0.018073,491377890.0
2024-03-17 19:00:00,0.018073,0.018397,0.017685,0.018124,438898082.0
2024-03-17 19:30:00,0.018128,0.018247,0.01758,0.017813,394707313.0
2024-03-17 20:00:00,0.017823,0.018298,0.017013,0.01706,569976158.0
2024-03-17 20:30:00,0.01706,0.017311,0.016413,0.016712,697056100.0
2024-03-17 21:00:00,0.016714,0.017034,0.016303,0.01668,421060607.0
2024-03-17 21:30:00,0.01669,0.016873,0.016341,0.016752,318285898.0
2024-03-17 22:00:00,0.016753,0.017178,0.016654,0.017109,393103392.0
2024-03-17 22:30:00,0.01711,0.018119,0.01703,0.017613,832541384.0
2024-03-17 23:00:00,0.017613,0.019106,0.017503,0.018832,1048683312.0
2024-03-17 23:30:00,0.018832,0.019815,0.018167,0.018439,1522034941.0
2024-03-18 00:00:00,0.018443,0.019264,0.01788,0.0179,855346578.0
2024-03-18 00:30:00,0.017898,0.018497,0.0175,0.01832,622508330.0
2024-03-18 01:00:00,0.018319,0.0194,0.0179,0.01875,848683264.0
2024-03-18 01:30:00,0.018747,0.018899,0.018047,0.018266,628491664.0
2024-03-18 02:00:00,0.018274,0.018767,0.017936,0.018164,477385451.0
2024-03-18 02:30:00,0.018158,0.018197,0.0173,0.017327,754522623.0
2024-03-18 03:00:00,0.017329,0.018037,0.017271,0.017851,450062116.0
2024-03-18 03:30:00,0.01785,0.018393,0.017739,0.017909,369590747.0
2024-03-18 04:00:00,0.017908,0.018012,0.01744,0.017978,366678723.0
2024-03-18 04:30:00,0.017983,0.018369,0.017975,0.018071,482761371.0
2024-03-18 05:00:00,0.018076,0.0187,0.017843,0.018577,592781205.0
2024-03-18 05:30:00,0.018571,0.018592,0.018,0.018145,411047427.0
2024-03-18 06:00:00,0.018145,0.01825,0.017551,0.017572,361327640.0
2024-03-18 06:30:00,0.017572,0.017764,0.016787,0.016963,761840853.0
2024-03-18 07:00:00,0.016964,0.016966,0.01585,0.016371,1629764721.0
2024-03-18 07:30:00,0.016375,0.016532,0.0158,0.015894,1054197520.0
2024-03-18 08:00:00,0.015894,0.016,0.01493,0.015472,2083459438.0
2024-03-18 08:30:00,0.015479,0.0159,0.015329,0.015789,1126031899.0
2024-03-18 09:00:00,0.015789,0.015789,0.013571,0.014271,3577487501.0
2024-03-18 09:30:00,0.014269,0.0144,0.013,0.013604,3701558236.0
2024-03-18 10:00:00,0.013605,0.014824,0.01232,0.01427,6190611367.0
2024-03-18 10:30:00,0.01427,0.014522,0.013343,0.013795,2642210907.0
2024-03-18 11:00:00,0.0138,0.015,0.013746,0.014809,2257588492.0
2024-03-18 11:30:00,0.014805,0.014815,0.013622,0.013697,1405539059.0
2024-03-18 12:00:00,0.013695,0.014233,0.01301,0.014039,1725576886.0
2024-03-18 12:30:00,0.014042,0.014099,0.013398,0.013423,1010033373.0
2024-03-18 13:00:00,0.013428,0.013583,0.0121,0.012579,2663569121.0
2024-03-18 13:30:00,0.012576,0.013245,0.012407,0.012923,1624229353.0
2024-03-18 14:00:00,0.01291,0.01332,0.012705,0.013046,1164552742.0
2024-03-18 14:30:00,0.01305,0.0131,0.012223,0.01273,1707405857.0
2024-03-18 15:00:00,0.012727,0.013579,0.012661,0.013546,1564515981.0
2024-03-18 15:30:00,0.013548,0.013579,0.0127,0.012838,1182779082.0
2024-03-18 16:00:00,0.012844,0.013,0.01248,0.012872,1056704911.0
2024-03-18 16:30:00,0.012884,0.01321,0.0117,0.012045,2124514691.0
2024-03-18 17:00:00,0.012049,0.012095,0.010685,0.01133,4174145488.0
2024-03-18 17:30:00,0.011332,0.011549,0.010578,0.011055,1877962463.0
2024-03-18 18:00:00,0.011051,0.011326,0.01051,0.010996,2340525127.0
2024-03-18 18:30:00,0.010996,0.011296,0.010944,0.011004,1076336429.0
2024-03-18 19:00:00,0.011003,0.01177,0.010821,0.0116,1353607867.0
2024-03-18 19:30:00,0.011598,0.011754,0.011126,0.011179,866928039.0
2024-03-18 20:00:00,0.011182,0.011928,0.011176,0.01153,1014625115.0
2024-03-18 20:30:00,0.011531,0.011837,0.011347,0.011775,891342396.0
